id,internal_station_id,collected_at,temperature_C,salinity,dissolved_oxygen_mg/L,chlorophyll_ug/L,pheophytin_ug/L,turbidty_NTU,nitrate_nitrite_uM,ammonium_uM,ortho_phosphate_uM,silicate_uM,particulate_organic_nitrogen_uM,particulate_organic_carbon_uM,total_dissolved_nitrogen_uM,total_dissolved_phosphorus_uM,total_nitrogen_uM,total_phosphorus_uM,total_nitrogen_TDN_PON
5657,45,2010-08-06T11:44:00.000Z,26.1,31.8,6.84,6.61,2.99,2.57,0.01,0.57,0.46,,,,,,21.94,3.02,
5658,45,2010-08-20T12:25:00.000Z,24.4,31.6,7.04,7.02,3.18,2.03,0.01,0.18,0.59,,,,,,32.63,3.01,
5659,45,2010-09-06T12:22:00.000Z,21.6,29.2,7.12,9.26,3.4,2.23,0.01,0.93,0.22,,,,,,40.77,1.86,
5660,45,2010-09-19T12:53:00.000Z,19.6,30.6,7.42,3.78,1.75,1.5,0.18,4.51,0.32,,,,,,20.56,1.49,
5661,45,2010-10-20T14:05:00.000Z,12.7,31.4,9.37,2.07,1.01,0.81,0.15,1.87,0.25,,,,,,22.43,1.02,
5662,45,2011-05-25T10:55:00.000Z,17.1,29.8,6.88,1.92,1.43,2.01,0.01,2.59,0.4,0.01,,,,,13.2,1.47,
5663,45,2011-06-08T09:43:00.000Z,21.9,30,7.81,3.57,1.48,1.6,0.01,0.64,0.33,0.01,,,,,15.94,1.97,
5664,45,2011-06-23T09:30:00.000Z,21,28.6,6.12,2.5,1.96,1.6,0.38,5.8,1.05,0.24,,,,,21.17,2.8,
5665,45,2011-07-12T12:43:00.000Z,26,30.2,6.03,10.04,2.77,3.88,0.01,0.89,0.4,0.1,,,,,19.24,3.13,
5666,45,2011-07-25T11:00:00.000Z,25.4,,6.82,12.62,3.51,3.31,0.01,0.77,1.17,8.56,,,,,19.63,4.32,
5667,45,2011-08-08T10:28:00.000Z,23.4,29.6,4.94,6.51,3.49,2.86,0.18,3.24,0.39,0.49,,,,,,2.53,
5668,45,2011-08-23T09:35:00.000Z,24.1,30.2,5.64,6.04,2.17,2.37,0.01,0.76,0.4,5.99,,,,,13.27,2.22,
5669,45,2011-09-09T13:54:00.000Z,20.2,30.4,7.16,5.15,2.23,1.58,0.13,5.32,0.4,0.01,,,,,,1.59,
5670,45,2011-09-22T10:36:00.000Z,19.7,30.7,1.82,4.58,2.05,2.18,0.09,1.87,0.32,3.25,,,,,8.61,1.65,
5671,45,2011-10-05T10:28:00.000Z,18.9,29.9,6.57,6.13,2.35,1.97,0.17,4.38,0.41,0.4,,,,,23.97,1.63,
5672,45,2012-05-23T16:56:00.000Z,18.8,30.9,8.39,3.34,1.27,1.14,0.08,0.72,0.35,1.88,,,,,19.92,1.32,
5673,45,2012-06-15T12:46:00.000Z,20,31.7,7.75,2.87,1.31,1.32,0.14,0.53,0.66,3.6,,,,,,,
5674,45,2012-06-21T17:50:00.000Z,25.6,31.5,8.54,6.26,2.31,1.69,0.07,1.6,0.61,3.84,,,,,26.7,1.82,
5675,45,2012-07-03T15:50:00.000Z,26.3,31.6,8.25,7.5,1.68,1.48,0.06,0.75,1.3,5.1,,,,,38.89,3.05,
5676,45,2012-07-20T17:21:00.000Z,25.5,31.6,5.71,9.42,3.25,2.61,0.24,3.13,1.74,12.94,,,,,42.06,4.24,
5677,45,2012-08-03T17:24:00.000Z,26.6,31,7.92,7,2.25,3.41,0.01,0.27,0.24,2.92,,,,,15.41,1.78,
5678,45,2012-08-18T17:28:00.000Z,25.2,30.6,6.72,10.47,3.84,3.88,0.01,0.01,0.95,9.82,,,,,43.85,3.68,
5679,45,2012-09-13T13:14:00.000Z,21.4,31.2,7.99,7.16,2.91,2.2,0.01,0.15,0.27,3.52,,,,,30.76,2.15,
5680,45,2012-09-24T11:05:00.000Z,18.9,31.2,7.56,5.06,2.01,2.3,0.2,1.21,0.29,3.94,,,,,29.6,1.82,
5681,45,2012-10-10T11:53:00.000Z,16.1,30.4,7.59,1.72,1.13,1.15,0.82,8.47,0.89,10.54,,,,,27.95,1.7,
5682,45,2013-05-21T12:25:00.000Z,20.1,31,8.03,1.75,0.88,2.08,0.1,0.65,0.41,2.74,,,,,36.98,1.29,
5683,45,2013-06-06T14:32:00.000Z,20.6,29.9,8.13,2.82,1.19,1.52,0.01,0.01,0.31,2,,,,,19.79,0.83,
5684,45,2013-06-19T13:48:00.000Z,21.6,29.6,8.33,4,1.56,1.78,0.01,0.19,0.53,2.82,,,,,39.29,2.18,
5685,45,2013-07-03T12:58:00.000Z,25.5,29.2,8.52,11.68,3.13,1.5,0.44,1.71,1.07,3.31,,,,,32.79,2.39,
5686,45,2013-07-19T13:27:00.000Z,28.6,30.3,7.67,6.18,2.25,2.9,0.54,2.73,1.39,5.34,,,,,28.92,2.76,
5687,45,2013-08-06T16:17:00.000Z,24.4,29.9,9.86,6.88,2.26,2.21,0.01,0.12,0.67,3.22,,,,,29.9,1.85,
5688,45,2013-08-30T11:52:00.000Z,21.4,30.5,6.65,6.37,4.11,2.54,0.59,8.03,1.92,16.4,,,,,40.33,3.02,
5689,45,2013-09-14T11:37:00.000Z,21.8,29.8,5.64,6.19,3.21,1.88,0.47,5.33,1.16,8.67,,,,,31.06,1.78,
5690,45,2013-09-27T10:11:00.000Z,17,30.8,8.15,3.4,1.86,1.11,0.38,3.43,0.82,7.2,,,,,19.13,1.23,
5691,45,2013-10-14T12:05:00.000Z,15.3,31.3,8.02,1.79,1.23,1.02,0.16,1.37,0.8,4.52,,,,,19.71,1.2,
5692,45,2014-05-13T15:34:00.000Z,16.5,31.2,9.92,4.61,2.7,3.67,0.01,0.11,0.13,0.53,,,,,21,1.55,
5693,45,2014-06-09T13:00:00.000Z,22.4,31.4,7.3,3.59,1.6,0.71,0.12,1.65,0.79,2.15,,,,,19.09,1.3,
5694,45,2014-06-23T13:12:00.000Z,22.9,31.2,7.14,6.43,1.73,2.25,0.09,0.48,0.73,1.44,,,,,25.73,1.74,
5695,45,2014-07-08T12:45:00.000Z,24.2,30.8,7.09,8.14,1.9,0.75,0.43,1.5,0.67,2.72,,,,,32.07,2.17,
5696,45,2014-07-24T14:34:00.000Z,24.5,30.8,6.54,12.09,4.43,1.63,0.01,0.17,0.71,1.62,,,,,30.33,2.39,
5697,45,2014-08-08T14:04:00.000Z,23.7,31.1,7.94,10.71,2.93,1.83,0.09,0.44,0.7,5.66,,,,,42.31,3.74,
5698,45,2014-08-20T12:22:00.000Z,23.4,31.2,7.25,7.53,5.1,2.09,0.01,0.17,0.88,5.19,,,,,34,2.12,
5699,45,2014-09-07T14:17:00.000Z,25.3,31.8,6.43,9.51,3.77,3.48,0.24,2.93,1.09,12.4,,,,,39.61,3.06,
5700,45,2014-09-19T12:36:00.000Z,19.2,32,7.99,5.58,3.1,0.89,0.32,3.18,1.17,5.76,,,,,21.85,2.44,
5701,45,2014-10-07T14:27:00.000Z,16.8,30.9,8.07,3.24,2.83,2.53,0.61,5.56,0.74,8.31,,,,,27.62,1.41,
5702,45,2015-05-14T12:30:00.000Z,18,32.4,7,3.93,2.06,2.9,0.14,1.27,0.63,1.38,,,,,24.25,2.53,
5703,45,2015-06-04T15:40:00.000Z,17.6,31.7,8.37,3.12,1.41,1.5,0.05,1,0.28,1.73,,,,,11.62,1.49,
5704,45,2015-06-14T14:18:00.000Z,22.4,31.5,6.25,4.63,2,2.69,0.2,3.35,0.74,3.72,,,,,27.64,2.04,
5705,45,2015-07-08T09:26:00.000Z,24.7,30.6,5.06,7.1,4.32,3.55,0.35,8.13,1.96,4.25,,,,,28.23,3.03,
5706,45,2015-07-29T14:48:00.000Z,27.3,31,8.69,12.1,2.63,3.91,0.01,0.38,1.1,4.47,,,,,33.55,3.01,
5707,45,2015-08-12T15:05:00.000Z,23.6,30.3,6.81,12.65,4.88,2.77,0.21,1.56,0.65,5.07,,,,,35.36,2.68,
5708,45,2015-08-24T11:22:00.000Z,25.8,30.7,4.9,13.34,2.92,1.52,0.23,3.97,1.77,6.56,,,,,41.45,3.93,
5709,45,2015-09-08T12:30:00.000Z,24.5,31.4,7.12,9.24,2.78,2.23,0.05,0.48,0.56,5.32,,,,,33.7,2.18,
5710,45,2015-09-25T13:52:00.000Z,20,31,7.46,7.35,3.29,1.69,0.23,1.92,0.64,7.8,,,,,28.46,1.91,
5711,45,2015-10-08T13:10:00.000Z,16.1,30.8,8.31,3.55,1.5,1.25,0.74,5.19,0.38,4.71,,,,,22.15,1.22,
5712,45,2016-05-18T13:32:00.000Z,15.6,31.7,8.81,2.24,1.3,1.61,0.09,0.01,0.05,0.4,,,,,17.1,0.77,
5713,45,2016-06-28T10:04:00.000Z,22.9,32.5,6.12,5.08,2.84,2.49,0.33,1.01,0.77,2.81,,,,,25.51,1.93,
5714,45,2016-07-12T10:30:00.000Z,22.2,31.8,5.89,4.53,2.7,1.79,0.32,3.7,1.09,4.21,,,,,29.21,3.04,
5715,45,2016-07-30T13:25:00.000Z,27.7,31.6,,12.76,3.75,3.32,0.2,0.69,2.17,9.91,,,,,46.19,5.15,
5716,45,2016-08-11T10:51:00.000Z,25.2,32.2,5.1,10.17,6.34,4.67,0.28,6.15,1.32,10.76,,,,,47.72,3.86,
5717,45,2016-08-27T11:42:00.000Z,25.1,33,5.62,8.34,4.34,2.66,0.26,6.26,0.95,4.14,,,,,46.9,3.33,
5718,45,2016-09-13T13:03:00.000Z,22.8,32.8,7.61,8.65,4.41,2.01,0.39,1.61,0.97,6.1,,,,,23.15,2.08,
5719,45,2016-09-29T15:21:00.000Z,17.5,32.6,7.63,3.51,2.45,1.36,0.21,3.07,0.52,2.13,,,,,14.16,0.91,
5720,45,2016-10-12T12:40:00.000Z,15,32.3,8.22,2.1,2,1.57,0.37,3.69,0.54,3.12,,,,,10.7,1.12,
5721,45,2017-05-23T13:40:00.000Z,17.2,31,7.94,3.72,1.79,1.69,0.01,0.44,0.12,1.48,0.01,138.31,16.85,0.9,,,16.85
5722,45,2017-06-08T15:47:00.000Z,17.3,29.9,9.14,2.43,0.99,0.75,0.2,1.3,0.3,2.96,4.5,62.12,17.28,0.98,,,21.79
5723,45,2017-06-21T14:10:00.000Z,22.9,30.1,7.12,3.19,2.05,3.73,0.42,4.14,0.67,3.26,10.84,147.31,27.15,1.41,,,37.99
5724,45,2017-07-08T15:28:00.000Z,24.1,29.4,6.96,5.8,2.41,0.85,0.25,4.4,1.17,3.42,11.46,88.56,25.8,2.17,,,37.25
5725,45,2017-07-20T13:20:00.000Z,27.2,31,7.95,10.82,2.97,1.45,0.07,1.16,1.21,5.81,28.57,95.99,27.44,2.77,,,56.02
5726,45,2017-08-02T12:22:00.000Z,24.3,31.8,8.16,10.7,1.68,1.75,0.01,0.01,0.47,3.88,6.36,84.93,23.33,1.56,,,29.69
5727,45,2017-08-19T13:58:00.000Z,24.2,27.5,6.72,8.16,3.86,3.36,0.19,0.99,0.54,8.91,4.33,107.15,25.6,1.66,,,29.93
5728,45,2017-09-15T11:47:00.000Z,22.3,30.5,6.6,5.83,3.28,1.37,0.15,2.79,0.81,6.71,15.42,60.86,22.98,1.65,,,38.39
5729,45,2017-09-23T17:23:00.000Z,16.4,31.6,8.27,3.03,2.19,0.85,1.85,4.2,0.41,6.4,20.83,40.35,20.04,0.67,,,40.88
5730,45,2017-10-03T14:25:00.000Z,17.6,31.7,8.39,4.67,2.77,1.37,0.43,3.7,0.93,4.53,7.9,46.33,25.74,1.85,,,33.65
5731,45,2018-05-28T14:30:00.000Z,16.4,30.7,7.92,3.69,1.6,1.29,0.01,0.01,0.06,0.59,6.08,48.31,18.619,0.72,12.9,0.722,24.7
5732,45,2018-06-09T11:43:00.000Z,20,30.1,7.86,5.83,1.39,2.07,0.28,0.65,0.57,1.59,6.83,59.79,16.641,0.97,20.8,1.28,23.47
5733,45,2018-06-26T14:18:00.000Z,22.1,30.6,7.92,7.11,2.27,1.85,0.41,0.29,0.73,2.15,12.85,93.57,22.518,1.39,28,1.83,35.36
5734,45,2018-07-08T10:53:00.000Z,23.8,30,7.8,11.64,3.81,2.72,0.28,0.31,1.11,1.12,16.5,161.91,23.579,2.15,32.3,3.26,40.07
5735,45,2018-07-21T10:23:00.000Z,24.8,30.8,6.79,10.66,3.35,2.22,0.01,0.26,1.07,0.67,10.01,73.56,25.527,1.61,30.6,2.75,35.54
5736,45,2018-08-10T14:09:00.000Z,27.7,29.6,7.29,16.12,5.07,2.46,0.05,0.16,1.55,10.07,18.53,135.05,25.876,2.55,37,4.26,44.41
5737,45,2018-08-24T14:05:00.000Z,23.1,30.8,7.85,7.97,3.87,1.9,0.01,0.2,0.88,7.47,13.36,99.05,20.112,1.22,,,33.47
5738,45,2018-09-08T14:02:00.000Z,24.1,31,6.22,10.77,4.45,2.39,0.23,3.04,1.41,9.95,15.47,120.19,26.506,2.13,34.7,3.52,41.97
5739,45,2018-10-06T13:11:00.000Z,18.1,30.3,8.08,6.97,3.13,1.46,0.95,6.65,0.97,8.97,10.33,88.09,24.615,1.4,21.4,1.66,34.94
5740,45,2019-05-15T12:27:00.000Z,11.7,31,8.87,2.3,1.18,0.74,0.09,1.15,0.07,1.54,6.16,48.93,15.406,0.28,14.6,0.952,21.56
5742,45,2019-06-12T11:03:00.000Z,20.4,29.4,7.24,8.99,1.61,1.39,0.09,0.22,0.73,0.86,9.04,65.84,20.2,1.26,32.1,1.68,29.24
5741,45,2019-06-12T11:03:00.000Z,20.4,29.4,7.24,8.99,1.61,1.39,0.09,0.22,0.73,0.86,9.04,65.84,20.2,1.26,32.1,1.68,29.24
5743,45,2019-06-27T10:52:00.000Z,21.9,28.7,7.15,6.53,2.18,0.72,0.16,1.05,1.16,2.99,8.26,60.68,18,2.18,31.3,2.41,26.26
5745,45,2019-07-13T12:46:00.000Z,26.5,29.4,7.13,8.04,4.56,1.53,0.01,0.41,1.97,2.02,16.25,102.51,22.8,3.09,33.7,3.78,39.05
5744,45,2019-07-13T12:46:00.000Z,26.5,29.4,7.13,8.04,4.56,1.53,0.01,0.41,1.97,2.02,16.25,102.51,22.8,3.09,33.7,3.78,39.05
5746,45,2019-07-25T09:20:00.000Z,24.2,28.8,6.08,9.72,4.34,1.77,0.33,3.65,1.87,10.07,14.16,96.57,25.7,2.57,38,3.83,39.86
5747,45,2019-08-09T10:24:00.000Z,25.4,29.9,5.87,8.84,4.22,2.89,0.01,1.06,0.86,5.65,20.01,126.4,26.4,2.01,32.1,2.97,46.41
5748,45,2019-08-27T12:18:00.000Z,21.2,30.9,7.19,6.93,2.79,1.74,0.1,0.68,0.7,5.09,14.06,107.09,17.2,1.35,15.4,1.6,31.26
5749,45,2019-09-09T11:51:00.000Z,20,29.7,7.24,3.8,2.05,1.31,0.46,3.83,0.65,4.83,6.02,71.9,20.4,1.01,22.1,1.6,26.42
5750,45,2019-09-24T11:08:00.000Z,21.3,30.5,6.84,3.6,2.19,1.75,0.24,0.71,0.39,2.99,11.42,85.28,16.4,0.67,21.4,1.72,27.82
5751,45,2019-10-24T11:39:00.000Z,13.8,30.4,8.57,4.46,1.31,0.87,0.17,0.9,0.06,1.71,8.61,72.2,11.8,0.73,12.5,0.712,20.41
5752,45,2020-05-16T11:05:00.000Z,16.1,30.1,8.36,4.21,1.6,1.72,0.01,0.01,0.01,0.39,11.12,100.31,18.6,0.53,18.1,1.08,29.72
5753,45,2020-06-13T09:17:00.000Z,21,30.5,6.77,4.76,1.84,2.08,0.05,0.38,0.3,1.35,9.46,80.1,21.2,0.97,19.6,1.05,30.66
5754,45,2020-06-27T08:01:00.000Z,24.9,31.1,6.06,4.61,2.3,2.79,0.05,0.74,0.83,2.96,11.69,92.63,18.7,2.27,21.5,2.23,30.39
5755,45,2020-07-14T10:19:00.000Z,26.7,31,6.92,9.41,3.12,2.68,0.01,0.19,1.16,0.82,14.31,108.69,21.8,2.16,31.3,3.02,36.11
5756,45,2020-07-29T10:30:00.000Z,17.9,31.2,5.66,9.69,3.39,2.76,0.2,3.66,2.49,14.91,20.09,131.81,26.7,3.33,28.1,3.47,46.79
5757,45,2020-08-09T07:18:00.000Z,25,31.3,5.97,11.3,4.77,5.34,0.16,3.96,2.06,16.83,19.05,123.58,23.9,2.88,40.6,4.2,42.95
5758,45,2020-08-24T07:15:00.000Z,23.6,31,5.75,9.47,5.2,2.82,0.2,3.68,1.02,11.26,21.74,130.86,21.3,1.65,35.8,3.02,43.04
5759,45,2020-09-13T11:37:00.000Z,20.8,31.2,7.27,8.37,3.12,1.96,0.47,6.4,1.67,11.55,11.27,78.94,26.2,2.31,36.6,3.19,37.47
5760,45,2020-09-26T10:52:00.000Z,18.1,33.1,7.3,3.58,1.74,3.07,0.4,4.86,0.94,3.96,6.66,57.65,20.6,1.33,24.7,1.41,27.26
5761,45,2020-10-19T17:01:00.000Z,14.6,32.6,7.68,5.92,2.05,2.52,0.61,14.3,0.54,4.09,11.57,99.52,29.8,1.01,38.9,1.6,41.37
5762,45,2021-05-13T16:19:00.000Z,15.5,30.7,8.78,0.92,0.43,0.53,0.01,0.38,0.07,1.62,7.43,58.38,15.5,0.559,17.4,1.07,22.93
5763,45,2021-06-02T09:08:00.000Z,16.5,30.5,8.33,2.32,1.39,0.92,0.01,0.27,0.16,2.45,6.7,56.48,14.9,0.532,18.3,0.801,21.6
5764,45,2021-06-18T09:11:00.000Z,21.9,30.7,6.97,4.74,2.82,1.8,0.01,0.39,0.58,0.94,14.51,102.33,15.2,1.14,21.9,1.67,29.71
5765,45,2021-07-08T14:04:00.000Z,23.8,31.2,7.74,5.79,2.41,1.57,0.01,0.24,0.65,2.69,12.57,96.59,16.2,1.15,21.7,1.56,28.77
5766,45,2021-07-20T11:18:00.000Z,25.6,30.8,6.33,9.3,4.42,1.71,0.09,0.92,1.76,7.98,14.6,104.06,24.4,2.93,27.5,3.59,39
5767,45,2021-08-03T11:11:00.000Z,24,31.3,6.81,7.77,3.04,1.54,0.05,0.95,1.4,6.04,16.31,108.79,26.5,2.4,36.9,3.11,42.81
5768,45,2021-08-17T10:19:00.000Z,25.8,30.8,6.79,9.19,4.22,1.9,0.16,0.36,1.56,4.36,19.55,130.04,24.4,2.56,35.1,3.14,43.95
5769,45,2021-09-01T10:45:00.000Z,24.4,30.7,5.84,13.53,4.43,2.05,0.34,5.53,2.24,8.03,22.6,131.35,33.5,3.14,43.6,3.73,56.1
5770,45,2021-09-28T08:50:00.000Z,20.4,29.3,6.95,10.71,7.5,2.63,0.61,4.32,0.52,5.85,20.76,151.69,24.3,1.18,37.3,1.89,45.06
5771,45,2021-10-15T11:23:00.000Z,18.9,29.8,7.1,5.1,2.71,1.64,0.84,13.13,1.13,6.94,10.74,78.72,35.1,2.12,33.3,2.04,45.84
5772,45,2022-05-15T14:46:00.000Z,17.6,31.86,8.6,2.16,1.03,0.93,0.01,0.46,0.17,0.98,11.8,84.42,12.1,0.98,17.8,1.18,23.9
5773,45,2022-06-04T06:40:00.000Z,18.4,31.59,6.86,3.54,2.59,0.78,0.07,0.57,0.41,2.09,10.27,79.34,16,1.04,20.5,1.67,26.27
5774,45,2022-06-23T10:49:00.000Z,20.7,31.31,7.74,5.73,1.91,1.24,0.11,0.44,0.45,1.39,8.82,65.75,16,1.32,23.2,1.52,24.82
5775,45,2022-07-07T09:09:00.000Z,23.3,31.39,6.24,5.59,2.63,1.13,0.01,1.03,1.15,3.87,13.31,89.68,20.5,1.85,29.3,2.88,33.81
5776,45,2022-07-20T08:31:00.000Z,26,32.05,5.28,6.24,3.78,2.41,0.05,3.49,1.47,6.38,15.39,102.09,22.8,2.25,33.7,3.36,38.19
5777,45,2022-08-03T07:00:00.000Z,26.2,32.34,5.46,7.31,4.31,2.32,0.14,4.25,2.25,10.72,17.03,108.23,29.3,3.84,36.6,4.58,46.33
5778,45,2022-08-19T08:44:00.000Z,22.1,32.28,6.75,7.5,3.84,2.18,0.35,5.7,1.23,9.37,15.65,103.58,30.4,2.26,38.6,2.99,46.05
5779,45,2022-09-13T17:30:00.000Z,22.4,31.8,6.21,10.65,4.46,1.79,0.49,6.14,1.35,6.42,12.06,90.26,22.6,2.14,27.4,2.71,34.66
5780,45,2022-09-21T12:14:00.000Z,20.1,31.93,6.47,5.87,3.26,1.8,0.55,8.71,1.78,4.25,12.99,98.03,25.7,2.28,37.2,2.81,38.69
5781,45,2022-10-11T16:30:00.000Z,15,31.33,8.6,3.73,1.73,0.94,0.58,3.02,0.44,3.98,7.61,67.99,17.5,1.01,20.2,1.37,25.11
5782,45,2023-05-11T08:09:00.000Z,15.4,31.28,8.07,2.4,1.68,2.06,0.11,0.48,0.01,1.75,8.78,74.67,13.6,0.79,15.7,1.18,22.38
5783,45,2023-06-14T11:50:00.000Z,21.5,31.05,6.78,2.49,1.11,1.76,0.18,1.57,0.8,2.58,8.62,106.49,21.9,1.5,20.1,1.6,30.52
5784,45,2023-06-29T11:35:00.000Z,23.9,30.11,6.85,12.41,2.7,2.41,0.05,0.64,0.92,1.31,18.22,146.31,19.7,2.05,21.8,2.59,37.92
5785,45,2023-07-11T10:16:00.000Z,24.8,30.31,6.12,10.22,2.64,1.81,0.17,0.87,1.74,8.84,21.33,147.49,29.2,3.25,31.6,3.52,50.53
5786,45,2023-07-25T08:28:00.000Z,25.8,30.83,5.69,13.57,3.53,2.32,0.12,0.84,1.95,14.76,24.38,147.33,27.5,3.18,34.6,3.52,51.88
5787,45,2023-08-10T10:34:00.000Z,23.1,30.04,6.18,7.32,3.5,2.32,0.52,8.08,1.45,16.03,21.48,140.38,30.3,2.92,36.1,3.32,51.78
5788,45,2023-08-23T07:50:00.000Z,21.7,30.67,5.99,5.91,4,2.35,0.37,6.77,1.22,7.29,16.68,122.49,24.8,2.08,31.8,2.9,41.48
5789,45,2023-09-06T08:08:00.000Z,23.2,31,5.47,5.18,3.84,3.3,0.43,6.49,0.8,5.37,16.41,125.35,28.5,2.16,38.7,2.8,44.91
5790,45,2023-09-28T14:05:00.000Z,17.3,30.73,7.48,2.54,1.52,1.23,1.09,7.83,0.77,6.86,7.08,68.6,15.1,0.68,28,1.63,22.18
5791,45,2023-10-17T17:07:00.000Z,14.7,30.93,8.13,5.87,2.46,0.86,1.6,5.04,0.93,8.62,11.99,182.15,24.2,1.61,24.6,1.77,36.19
5792,49,2010-10-12T12:39:00.000Z,16.9,31.8,7.99,2.09,0.83,0.61,0.07,0.01,0.15,,,,,,10.18,0.58,
5793,49,2010-10-20T12:52:00.000Z,14.1,31.8,8.41,1.35,0.59,0.09,0.01,0.95,0.24,,,,,,,0.44,
5794,49,2010-11-03T12:12:00.000Z,11.8,32,9.06,3.19,1.04,0.38,0.01,0.01,0.23,,,,,,6.29,0.47,
5795,49,2011-06-06T14:10:00.000Z,14.2,31.2,,0.63,0.27,0.2,0.17,0.01,0.11,0.52,,,,,,,
5796,49,2011-07-01T11:34:00.000Z,16.3,30.8,,0.56,0.28,0.15,0.07,1,0.2,1.78,,,,,6.88,1.1,
5797,49,2011-07-20T11:34:00.000Z,20.4,30.7,,1.01,0.56,0.86,0.01,0.22,0.22,1.73,,,,,9.5,1.2,
5798,49,2011-08-03T09:51:00.000Z,21.6,30.9,,1.26,0.63,0.55,0.06,1.05,0.29,0.86,,,,,,0.65,
5799,49,2011-08-31T09:45:00.000Z,20.1,31.4,,2.9,1.3,3.17,0.01,0.65,0.15,0.99,,,,,10.91,0.73,
5800,49,2011-09-21T09:42:00.000Z,18.7,31.6,,1.07,0.66,0.4,0.01,0.44,0.29,0.01,,,,,,0.79,
5801,49,2011-10-18T11:26:00.000Z,16.5,31.7,,3.26,0.88,0.5,0.01,0.8,0.23,0.15,,,,,13.45,0.63,
5802,49,2012-05-28T00:00:00.000Z,16,32,,0.58,0.26,0.47,0.07,0.18,0.43,1.08,,,,,8.68,0.54,
5803,49,2012-06-12T11:22:00.000Z,18.1,31.9,,1.01,0.33,0.65,0.08,0.13,0.35,0.4,,,,,7.75,0.35,
5804,49,2012-06-26T11:01:00.000Z,20.1,31.9,,1.79,0.53,0.86,0.09,0.19,0.45,0.45,,,,,18.06,1.63,
5805,49,2012-07-10T10:40:00.000Z,22.8,31.9,,1.05,0.58,0.55,0.21,0.93,0.52,0.49,,,,,14.95,0.55,
5806,49,2012-07-17T09:11:00.000Z,18.4,31.3,8.9,2.08,0.53,,0.06,0.57,0.3,,,,,,14.11,,
5807,49,2012-07-31T09:20:00.000Z,18.3,31.5,9.63,1.98,0.74,,0.07,1.01,0.33,,,,,,11.85,,
5808,49,2012-08-14T08:38:00.000Z,19,31.6,8.43,3.47,0.92,,0.01,0.73,0.63,,,,,,16.03,,
5809,49,2012-08-30T08:03:00.000Z,18.5,31.2,7.95,2.24,0.4,,2,1.1,0.5,,,,,,8.53,,
5810,49,2012-09-12T10:43:00.000Z,20.8,32,,1.64,0.77,0.45,0.11,0.25,0.48,0.47,,,,,12.83,0.66,
5811,49,2012-10-18T11:00:00.000Z,15.7,32.5,,3.78,2.18,0.67,0.07,0.11,0.59,0.81,,,,,11.74,0.64,
5812,49,2013-05-15T10:17:00.000Z,12.4,32.3,,0.45,0.35,0.45,0.06,0.17,0.13,0.12,,,,,8.96,0.51,
5813,49,2013-06-05T09:50:00.000Z,15.1,31.9,,0.82,0.38,0.19,0.13,0.22,0.09,0.93,,,,,8.73,0.32,
5814,49,2013-06-18T09:15:00.000Z,17.3,31.6,,1.08,0.56,0.73,0.26,0.11,0.16,0.96,,,,,13.72,0.69,
5815,49,2013-07-02T10:04:00.000Z,19.3,31.3,,1.84,0.86,1.35,0.01,0.14,0.12,0.16,,,,,11.5,0.41,
5816,49,2013-07-16T09:49:00.000Z,22.5,31.5,,1.4,0.68,0.86,0.08,0.35,0.15,1.06,,,,,10.48,0.45,
5817,49,2013-07-31T09:38:00.000Z,22,31.2,,1.34,0.73,1.21,0.14,0.01,0.11,0.13,,,,,9.83,0.53,
5818,49,2013-08-20T09:56:00.000Z,18.8,31.6,,1.4,0.65,0.34,0.09,0.53,0.2,2.12,,,,,13.55,0.55,
5819,49,2013-09-10T09:52:00.000Z,19.1,31.7,,1.7,0.77,0.54,0.08,0.23,0.31,1.61,,,,,13.82,0.64,
5820,49,2013-09-25T10:15:00.000Z,17.7,31.8,,1.53,0.94,0.6,0.06,0.25,0.36,0.73,,,,,11.02,0.66,
5821,49,2013-10-15T11:12:00.000Z,16.2,32,,2.31,1.2,0.8,0.09,0.15,0.24,1.88,,,,,11.71,0.73,
5822,49,2014-05-03T10:17:00.000Z,8.7,32.3,,1.29,0.79,1.35,0.01,0.14,0.05,2.16,,,,,12.11,0.61,
5823,49,2014-05-20T14:05:00.000Z,12.3,32.1,,1.06,0.53,0.09,0.01,0.1,0.17,2.21,,,,,8.51,0.29,
5824,49,2014-06-16T09:58:00.000Z,16.1,31.2,,0.92,0.68,0.4,0.01,0.01,0.15,1.44,,,,,8.15,0.41,
5825,49,2014-06-25T10:42:00.000Z,16.8,31.2,,0.93,0.47,0.14,0.01,0.2,0.14,1.7,,,,,12.99,0.36,
5826,49,2014-07-10T10:05:00.000Z,19,31.2,,2.78,1.52,0.97,0.01,0.12,0.18,1.43,,,,,10.63,0.68,
5827,49,2014-07-24T09:56:00.000Z,18.2,31.5,,1.64,0.63,0.4,0.01,0.19,0.27,1.31,,,,,5.9,0.34,
5828,49,2014-08-04T09:15:00.000Z,20.1,31.4,,2.55,1.04,0.35,0.01,0.01,0.18,0.18,,,,,9.26,0.67,
5829,49,2014-08-20T09:51:00.000Z,19.8,31.7,,1.42,0.75,0.24,0.09,0.16,0.34,0.15,,,,,11.42,0.51,
5830,49,2014-09-10T10:15:00.000Z,19.5,32,,2.02,0.82,0.2,0.01,0.16,0.38,0.17,,,,,4.44,0.31,
