"STATION","NAME","DATE","AWND","WDF2","WSF2"
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1987-12-28","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1987-12-29","9.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1987-12-30","11.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1987-12-31","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-01","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-02","6.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-03","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-04","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-05","10.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-06","9.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-07","7.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-08","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-09","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-10","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-11","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-12","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-13","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-14","9.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-15","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-16","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-17","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-18","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-19","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-20","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-21","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-22","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-23","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-24","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-25","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-26","7.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-27","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-28","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-29","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-30","7.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-01-31","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-01","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-02","6.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-03","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-04","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-05","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-06","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-07","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-08","7.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-09","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-10","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-11","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-12","9.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-13","9.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-14","7.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-15","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-16","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-17","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-18","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-19","4.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-20","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-21","9.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-22","9.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-23","8.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-24","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-25","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-26","4.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-27","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-28","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-02-29","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-01","7.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-02","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-03","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-04","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-05","6.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-06","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-07","7.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-08","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-09","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-10","7.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-11","8.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-12","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-13","3.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-14","3.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-15","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-16","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-17","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-18","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-19","6.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-20","7.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-21","8.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-22","8.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-23","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-24","7.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-25","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-26","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-27","8.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-28","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-29","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-30","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-03-31","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-01","3.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-02","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-03","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-04","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-05","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-06","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-07","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-08","7.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-09","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-10","8.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-11","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-12","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-13","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-14","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-15","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-16","8.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-17","7.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-18","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-19","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-20","8.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-21","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-22","9.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-23","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-24","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-25","8.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-26","7.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-27","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-28","6.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-29","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-04-30","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-01","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-02","7.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-03","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-04","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-05","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-06","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-07","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-08","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-09","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-10","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-11","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-12","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-13","7.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-14","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-15","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-16","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-17","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-18","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-19","7.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-20","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-21","3.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-22","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-23","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-24","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-25","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-26","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-27","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-28","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-29","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-30","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-05-31","7.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-01","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-02","6.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-03","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-04","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-05","8.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-06","8.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-07","7.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-08","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-09","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-10","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-11","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-12","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-13","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-14","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-15","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-16","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-17","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-18","4.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-19","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-20","7.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-21","6.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-22","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-23","7.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-24","6.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-25","6.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-26","7.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-27","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-28","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-29","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-06-30","4.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-01","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-02","5.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-03","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-04","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-05","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-06","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-07","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-08","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-09","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-10","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-11","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-12","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-13","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-14","7.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-15","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-16","7.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-17","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-18","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-19","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-20","3.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-21","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-22","3.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-23","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-24","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-25","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-26","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-27","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-28","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-29","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-30","4.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-07-31","3.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-01","3.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-02","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-03","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-04","6.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-05","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-06","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-07","4.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-08","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-09","3.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-10","6.8",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-11","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-12","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-13","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-14","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-15","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-16","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-17","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-18","6.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-19","4.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-20","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-21","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-22","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-23","5.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-24","7.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-25","3.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-26","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-27","4.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-28","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-29","6.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-30","5.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-08-31","4.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-01","5.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-02","5.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-03","4.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-04","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-05","8.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-06","6.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-07","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-08","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-09","2.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-10","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-11","7.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-12","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-13","7.4",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-14","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-15","8.0",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-16","4.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-17","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-18","6.3",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-19","4.2",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-20","5.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-21","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-22","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-23","6.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-24","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-25","4.5",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-26","5.7",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-27","5.6",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-28","7.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-29","5.1",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-09-30","5.9",,
"USW00014739","BOSTON LOGAN INTERNATIONAL AIRPORT, MA US","1988-10-01","6.1",,
